date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:14	69/69	---MCZ	200	added ('OK')	text/plain	date:Fri,%2003%20Dec%202021%2003:25:46%20GMT	https://alis.vamtam.com/robots.txt		(from )
11:59:15	347099/347099	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:29:15%20GMT	https://alis.vamtam.com/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/index.html	(from )
11:59:16	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2003%20Dec%202021%2006:29:17%20GMT	https://alis.vamtam.com/xmlrpc.php	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/xmlrpc.php	(from https://alis.vamtam.com/)
11:59:17	18544/18544	---M--	200	added ('OK')	image/gif	etag:%225ac6448e-4870%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/images/loader-ring.gif	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/images/loader-ring.gif	(from https://alis.vamtam.com/)
11:59:17	72440/72440	---MCZ	200	added ('OK')	text/css	etag:W/%2260e9929b-11af8%22	https://alis.vamtam.com/wp-content/plugins/instagram-feed-pro/css/sbi-styles.min.css?ver=5.12	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/instagram-feed-pro/css/sbi-styles.min8040.css	(from https://alis.vamtam.com/)
11:59:17	80574/80574	---MCZ	200	added ('OK')	text/css	etag:W/%2261645dbf-13abe%22	https://alis.vamtam.com/wp-includes/css/dist/block-library/style.min.css?ver=5.8.2	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-includes/css/dist/block-library/style.min080f.css	(from https://alis.vamtam.com/)
11:59:18	68585/68585	---MCZ	200	added ('OK')	text/css	etag:W/%226197a876-11ca2%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/11419-layout.css?ver=2e7fa0483b54b522b5739ba5a68f2d68	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/11419-layoutf529.css	(from https://alis.vamtam.com/)
11:59:19	1039/1039	---MCZ	200	added ('OK')	text/css	etag:W/%225b6275d6-53a%22	https://alis.vamtam.com/wp-content/plugins/easy-simple-instagram/assets/css/si-style.css?ver=5.8.2	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/easy-simple-instagram/assets/css/si-style080f.css	(from https://alis.vamtam.com/)
11:59:19	29071/29071	---MCZ	200	added ('OK')	text/css	etag:W/%225b6275d6-8962%22	https://alis.vamtam.com/wp-content/plugins/easy-simple-instagram/assets/css/font-awesome.css?ver=5.8.2	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/easy-simple-instagram/assets/css/font-awesome080f.css	(from https://alis.vamtam.com/)
11:59:20	12965/12965	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%221b37ecffc8b1f06efad56e35b6eb4e07%22	https://alis.vamtam.com/feed/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/feed/index.html	(from https://alis.vamtam.com/)
11:59:20	9525/9525	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%223586fb6cce1ba15786d7826f8977d177%22	https://alis.vamtam.com/comments/feed/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/comments/feed/index.html	(from https://alis.vamtam.com/)
11:59:20	56392/56392	---M--	200	added ('OK')	application/octet-stream	etag:%225f4fdd2f-dc48%22	https://alis.vamtam.com/wp-includes/fonts/dashicons.ttf	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-includes/fonts/dashicons.ttf	(from https://alis.vamtam.com/)
11:59:20	124614/124614	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f4fdd2f-1e6c6%22	https://alis.vamtam.com/wp-includes/fonts/dashicons.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-includes/fonts/dashicons.svg	(from https://alis.vamtam.com/)
11:59:21	26124/26124	---M--	200	added ('OK')	font/woff	etag:%225ac64323-660c%22	https://alis.vamtam.com/wp-includes/fonts/dashicons.woff	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-includes/fonts/dashicons.woff	(from https://alis.vamtam.com/)
11:59:21	213213/213213	---MCZ	200	added ('OK')	text/css	etag:W/%2261645dba-34198%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/all.css?ver=1635710065	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/all5c90.css	(from https://alis.vamtam.com/)
11:59:41	71044/71044	---M--	200	added ('OK')	font/woff2	etag:%225e4429b0-11584%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/fonts/icons/icomoon.woff2	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/fonts/icons/icomoon.woff2	(from https://alis.vamtam.com/)
11:59:42	205804/205804	---M--	200	added ('OK')	font/woff	etag:%225e4429b0-323ec%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/fonts/icons/icomoon.woff	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/fonts/icons/icomoon.woff	(from https://alis.vamtam.com/)
11:59:43	205728/205728	---M--	200	added ('OK')	application/octet-stream	etag:%225e4429b0-323a0%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/fonts/icons/icomoon.ttf	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/fonts/icons/icomoon.ttf	(from https://alis.vamtam.com/)
11:59:43	131892/131892	---M--	200	added ('OK')	font/woff2	etag:%225e4429b0-20334%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/fonts/theme-icons/theme-icons.woff2	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/fonts/theme-icons/theme-icons.woff2	(from https://alis.vamtam.com/)
11:59:44	7468/7468	---MCZ	200	added ('OK')	text/css	etag:W/%225dca862d-1d30%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/responsive/mobile-header.css?ver=1635710065	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/responsive/mobile-header5c90.css	(from https://alis.vamtam.com/)
11:59:44	347800/347800	---M--	200	added ('OK')	font/woff	etag:%225db75244-54e98%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/fonts/theme-icons/theme-icons.woff	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/fonts/theme-icons/theme-icons.woff	(from https://alis.vamtam.com/)
11:59:44	204/204	---MCZ	200	added ('OK')	text/css	etag:W/%225cc1f25c-cc%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/responsive/layout-max-low.css?ver=1635710065	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/responsive/layout-max-low5c90.css	(from https://alis.vamtam.com/)
11:59:44	1327/1327	---MCZ	200	added ('OK')	text/css	etag:W/%225db75244-52f%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/responsive/layout-max.css?ver=1635710065	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/responsive/layout-max5c90.css	(from https://alis.vamtam.com/)
11:59:44	17417/17417	---MCZ	200	added ('OK')	text/css	etag:W/%2261645dba-440d%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/responsive/layout-below-max.css?ver=1635710065	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/responsive/layout-below-max5c90.css	(from https://alis.vamtam.com/)
11:59:45	6281/6281	---MCZ	200	added ('OK')	text/css	etag:W/%225e4429b0-1897%22	https://alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/responsive/layout-small.css?ver=1635710065	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/themes/alis/vamtam/assets/css/dist/responsive/layout-small5c90.css	(from https://alis.vamtam.com/)
11:59:47	37845/37845	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:29:47%20GMT	https://alis.vamtam.com/wp-json/wp/v2/pages/11419	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/wp/v2/pages/11419.json	(from https://alis.vamtam.com/)
11:59:47	294232/294232	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:29:47%20GMT	https://alis.vamtam.com/wp-json/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/index.html	(from https://alis.vamtam.com/)
11:59:48	804/804	---MCZ	200	added ('OK')	text/xml	date:Fri,%2003%20Dec%202021%2006:29:49%20GMT	https://alis.vamtam.com/xmlrpc.php?rsd	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/xmlrpc0db0.php	(from https://alis.vamtam.com/)
11:59:49	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%225ac64323-415%22	https://alis.vamtam.com/wp-includes/wlwmanifest.xml	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-includes/wlwmanifest.xml	(from https://alis.vamtam.com/)
11:59:50	2223/2223	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:29:51%20GMT	https://alis.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis.vamtam.com%2F	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/oembed/1.0/embed9ea4.json	(from https://alis.vamtam.com/)
11:59:52	2317/2317	---MCZ	200	added ('OK')	text/xml	date:Fri,%2003%20Dec%202021%2006:29:52%20GMT	https://alis.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis.vamtam.com%2F&format=xml	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/oembed/1.0/embed39f0	(from https://alis.vamtam.com/)
11:59:52	109981/109981	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bf-1ad9d%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-1-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-1-1.jpg	(from https://alis.vamtam.com/)
11:59:53	109981/109981	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bf-1ad9d%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-1-1.jpg?w=1400	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-1-165c1.jpg	(from https://alis.vamtam.com/)
11:59:54	1753/1753	---M--	200	added ('OK')	image/png	etag:%225ad38cbd-a29%22	https://alis.vamtam.com/wp-content/uploads/2017/11/cropped-fav_icon-1-50x50.png	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/cropped-fav_icon-1-50x50.png	(from https://alis.vamtam.com/)
11:59:54	11479/11479	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Dec%202021%2006:29:54%20GMT	https://alis.vamtam.com/wp-json/tribe/tickets/v1/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-json/tribe/tickets/v1/index.html	(from https://alis.vamtam.com/)
11:59:54	25015/25015	---M--	200	added ('OK')	image/png	etag:%225ad38cbc-6b4c%22	https://alis.vamtam.com/wp-content/uploads/2017/11/cropped-fav_icon-1-292x292.png	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/cropped-fav_icon-1-292x292.png	(from https://alis.vamtam.com/)
11:59:55	145105/145105	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bd-236d1%22	https://alis.vamtam.com/wp-content/uploads/2018/03/sld-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2018/03/sld-1.jpg	(from https://alis.vamtam.com/)
11:59:57	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Dec%202021%2006:29:56%20GMT	http://alis.vamtam.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/revslider/public/assets/assets/dummy.1f.delayed	(from https://alis.vamtam.com/)
11:59:57	240894/240894	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:29:56%20GMT	https://alis.vamtam.com/the-ceremony/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/the-ceremony/index.html	(from https://alis.vamtam.com/)
11:59:57	247505/247505	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:29:55%20GMT	https://alis.vamtam.com/our-story/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/our-story/index.html	(from https://alis.vamtam.com/)
11:59:57	385849/385849	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:29:56%20GMT	https://alis.vamtam.com/home-planner/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/home-planner/index.html	(from https://alis.vamtam.com/)
11:59:57	220202/220202	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:29:58%20GMT	https://alis.vamtam.com/bridesmaid-groomsman/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/bridesmaid-groomsman/index.html	(from https://alis.vamtam.com/)
11:59:58	68/68	---M--	200	added ('OK')	image/png	etag:%225f4fdd5b-44%22	https://alis.vamtam.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from https://alis.vamtam.com/)
11:59:58	43591/43591	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-aa47%22	https://alis.vamtam.com/wp-content/uploads/2017/11/Rose-logo.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/Rose-logo.svg	(from https://alis.vamtam.com/)
11:59:58	192/192	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-c0%22	https://alis.vamtam.com/wp-content/uploads/2017/11/combined-shape-1.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/combined-shape-1.svg	(from https://alis.vamtam.com/)
11:59:58	197/197	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-c5%22	https://alis.vamtam.com/wp-content/uploads/2017/11/combined-shape-1-bottom.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/combined-shape-1-bottom.svg	(from https://alis.vamtam.com/)
11:59:59	224522/224522	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:29:59%20GMT	https://alis.vamtam.com/location/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/location/index.html	(from https://alis.vamtam.com/)
11:59:59	21946/21946	---M--	200	added ('OK')	image/jpeg	etag:%2260e9d6a1-55ba%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/face1-circle.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/face1-circle.jpg	(from https://alis.vamtam.com/)
11:59:59	224073/224073	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:00%20GMT	https://alis.vamtam.com/gift-registry/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/gift-registry/index.html	(from https://alis.vamtam.com/)
11:59:59	251004/251004	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:29:59%20GMT	https://alis.vamtam.com/wedding-blog/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wedding-blog/index.html	(from https://alis.vamtam.com/)
11:59:59	248881/248881	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:00%20GMT	https://alis.vamtam.com/about-us/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/about-us/index.html	(from https://alis.vamtam.com/)
11:59:59	239741/239741	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:00%20GMT	https://alis.vamtam.com/shop-1/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/shop-1/index.html	(from https://alis.vamtam.com/)
12:00:00	18311/18311	---M--	200	added ('OK')	image/jpeg	etag:%2260e9d6a1-4787%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/face2-circle.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/face2-circle.jpg	(from https://alis.vamtam.com/)
12:00:00	189/189	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-bd%22	https://alis.vamtam.com/wp-content/uploads/2017/11/combined-shape-white-top-01.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/combined-shape-white-top-01.svg	(from https://alis.vamtam.com/)
12:00:00	244542/244542	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:00%20GMT	https://alis.vamtam.com/case-studies/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/case-studies/index.html	(from https://alis.vamtam.com/)
12:00:00	141/141	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-8d%22	https://alis.vamtam.com/wp-content/uploads/2017/11/vertical-separator.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/vertical-separator.svg	(from https://alis.vamtam.com/)
12:00:00	254509/254509	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:01%20GMT	https://alis.vamtam.com/our-services/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/our-services/index.html	(from https://alis.vamtam.com/)
12:00:00	5180/5180	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-143c%22	https://alis.vamtam.com/wp-content/uploads/2017/11/rings.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/rings.svg	(from https://alis.vamtam.com/)
12:00:00	194/194	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-c2%22	https://alis.vamtam.com/wp-content/uploads/2017/11/combined-shape-white-bottom-01.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/combined-shape-white-bottom-01.svg	(from https://alis.vamtam.com/)
12:00:01	23761/23761	---M--	200	added ('OK')	image/jpeg	etag:%2260e9d6a1-5cd1%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/face4-circle.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/face4-circle.jpg	(from https://alis.vamtam.com/)
12:00:01	218620/218620	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:02%20GMT	https://alis.vamtam.com/appointments/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/appointments/index.html	(from https://alis.vamtam.com/)
12:00:01	239709/239709	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:02%20GMT	https://alis.vamtam.com/contact/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/contact/index.html	(from https://alis.vamtam.com/)
12:00:02	24014/24014	---M--	200	added ('OK')	image/jpeg	etag:%2260e9d6a1-5dce%22	https://alis.vamtam.com/wp-content/uploads/bb-plugin/cache/face3-circle.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/bb-plugin/cache/face3-circle.jpg	(from https://alis.vamtam.com/)
12:00:02	226378/226378	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:02%20GMT	https://alis.vamtam.com/rsvp/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/rsvp/index.html	(from https://alis.vamtam.com/)
12:00:02	4644/4644	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-1224%22	https://alis.vamtam.com/wp-content/uploads/2017/11/flower-4.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/flower-4.svg	(from https://alis.vamtam.com/)
12:00:02	239842/239842	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:03%20GMT	https://alis.vamtam.com/guestbook/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/guestbook/index.html	(from https://alis.vamtam.com/)
12:00:02	228985/228985	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:03%20GMT	https://alis.vamtam.com/standard-jetpack-gallery/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/standard-jetpack-gallery/index.html	(from https://alis.vamtam.com/)
12:00:03	129241/129241	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bf-1f8d9%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-2-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-2-1.jpg	(from https://alis.vamtam.com/)
12:00:03	219650/219650	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:03%20GMT	https://alis.vamtam.com/features/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/features/index.html	(from https://alis.vamtam.com/)
12:00:03	178844/178844	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:03%20GMT	https://alis.vamtam.com/comingsoon/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/comingsoon/index.html	(from https://alis.vamtam.com/)
12:00:03	110850/110850	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bf-1b102%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-3-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-3-1.jpg	(from https://alis.vamtam.com/)
12:00:04	123516/123516	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bf-1e27c%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-4-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-4-1.jpg	(from https://alis.vamtam.com/)
12:00:05	125924/125924	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bf-1ec13%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-5-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-5-1.jpg	(from https://alis.vamtam.com/)
12:00:05	244339/244339	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:05%20GMT	https://alis.vamtam.com/events/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/events/index.html	(from https://alis.vamtam.com/)
12:00:05	134875/134875	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bf-20edb%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-6-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-6-1.jpg	(from https://alis.vamtam.com/)
12:00:05	117355/117355	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bf-1ca6b%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gallery-7-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gallery-7-1.jpg	(from https://alis.vamtam.com/)
12:00:05	31601/31601	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-7b71%22	https://alis.vamtam.com/wp-content/uploads/2017/11/Rose-logo-2.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/Rose-logo-2.svg	(from https://alis.vamtam.com/)
12:00:06	27124/27124	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-69f4%22	https://alis.vamtam.com/wp-content/uploads/2017/11/flower.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/flower.svg	(from https://alis.vamtam.com/)
12:00:06	61571/61571	---M--	200	added ('OK')	image/jpeg	etag:%225ad3968f-f083%22	https://alis.vamtam.com/wp-content/uploads/2017/11/pin-1-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/pin-1-1.jpg	(from https://alis.vamtam.com/)
12:00:06	250930/250930	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:07%20GMT	https://alis.vamtam.com/cart/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/cart/index.html	(from https://alis.vamtam.com/)
12:00:07	55007/55007	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bf-d6df%22	https://alis.vamtam.com/wp-content/uploads/2017/11/pin-2-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/pin-2-1.jpg	(from https://alis.vamtam.com/)
12:00:07	259958/259958	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2006:30:07%20GMT	https://alis.vamtam.com/animation-builder/	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/animation-builder/index.html	(from https://alis.vamtam.com/)
12:00:07	65359/65359	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2bf-ff4f%22	https://alis.vamtam.com/wp-content/uploads/2017/11/pin-3-1.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/pin-3-1.jpg	(from https://alis.vamtam.com/)
12:00:08	72197/72197	---M--	200	added ('OK')	image/jpeg	etag:%225ad0c2c0-11a05%22	https://alis.vamtam.com/wp-content/uploads/2017/12/pin-4.jpg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/12/pin-4.jpg	(from https://alis.vamtam.com/)
12:00:08	382/382	---M--	200	added ('OK')	image/png	etag:%225ad0c2bf-17e%22	https://alis.vamtam.com/wp-content/uploads/2017/11/flag.png	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/flag.png	(from https://alis.vamtam.com/)
12:00:08	9716/9716	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad0c2bf-25f4%22	https://alis.vamtam.com/wp-content/uploads/2017/11/gift.svg	C:/Users/Aman.Singh/Desktop/test1/Komman/alis.vamtam.com/wp-content/uploads/2017/11/gift.svg	(from https://alis.vamtam.com/)
